Collection Title,Snippet,Similarity Score
"Oral history interviews of artists conducted by Susan C. Larsen, 1973-1978","'Page 270': 'Larsen, Susan. �Tape Recorded Interview with Richard Diebenkorn, May 24 & 31, June 2, 1977.� Archives of American Art, Smith� sonian Institution, Washington, D.C.'}]",0.6979629
"Arts Club of Washington scrapbooks, 1916-1991","'Page 89': 'Leone [Tyler] Nutting Collection, Archives of American Art, Smithsonian Institution)'}, ",0.65689784
"Myron Chester and Muriel Leone (Tyler) Nutting papers, 1890-1972","'Page 480': 'Helen Nutting, Paris diary, Myron C. Nutting and Muriel Tyler Nutting Papers, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6691201
"Alexander Calder letters and photographs, 1927-1960","'Page 494': 'Alexander Calder, Paris address book, Archives of American Art, Smithsonian Institution.'}, ",0.68814766
"Waldo Peirce papers, 1903-1970","'Page 494': '�Waldo Peirce to Betty Lockett Spender,� Bangor Daily News, n.d. (1936); Waldo Peirce Papers, Archives of American Art, Smithsonian Institution.'}, ",0.74079525
"Alexander Calder papers, 1926-1967","'Page 526': 'Calder, Alexander. Alexander Calder Papers. Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.79140437
"Myron Chester and Muriel Leone (Tyler) Nutting papers, 1890-1972","'Page 540': 'Nutting, Helen. Paris diary. Myron C. Nutting and Muriel Tyler Nutting Papers. Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6972289
"Myron Chester and Muriel Leone (Tyler) Nutting papers, 1890-1972","'Page 540': 'Nutting, Myron. �Paris diary, 1924-25.� Myron C. Nutting and Murial Tyler Nutting Papers. Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.71401834
"Waldo Peirce papers, 1903-1970","'Page 540': 'Peirce, Waldo. Waldo Peirce Papers. Archives of American Art, Smithsonian Institution, Washington, D.C.'}]",0.7768849
"Photographs of David Smith, circa 1945-1995","'Page n7': ""Archives of American Art, Smith.sonian Institution, Washington, D.C., for the photographs of VC'illem de Kooning�s studio, David Smith welding, and the Pollock family reunion in the summer of 1950, and Candida and Rebecca SmitliAAGA, New York, for the photograph of David Smith�s .studio at Bolton Landing.""}, ",0.6966849
"William and Ethel Baziotes papers, circa 1900-1992, bulk 1935-1980","'Page 378': '33. Baziotes, letter, April 2S, 1949, Baziotes Papers, Archives of American Art, Smith.sonian Institution, Washington, D.C.'}, ",0.71284175
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 384': '42. William Gaw, interview with Lewis Ferbrache, March 6, 1964, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.65046245
"Papers relating to the sale of George Whitney's art collection, undated","'Page 384': '6. Gottlieb, letter to John Baur, curator of the Whitney Mu.seum of American Art when Baur was planning Tomlin�s 1957 retro.spective, October 23, 1956, Tomlin Papers, Archives of American Art, Smith.sonian Institution, Washington, DC.'}]",0.6546987
"Papers relating to the sale of George Whitney's art collection, undated","'Page 189': 'Ken Price, Archives of American Art, 2008'}, ",0.66924244
"Lippincott, Inc. photographs, 1965-2009","'Page 275': 'p. 220 bottom: photo � 1964 (unidentified photographer) Lucy R. Lippard Papers, Archives of American Art, Smithsonian Institution'}, ",0.68080616
"Blanche Mary Aronson photographs of works of art, 1934-1938","'Page n7': '19 Gertrude Stein and Elizabeth McCausland, 1934. Photograph courtesy of the Archives of American Art, Smithsonian Institution � 90'}, ",0.66852355
"Elizabeth McCausland papers, 1838-1995, bulk 1920-1960","'Page 95': '18 Elizabeth McCausland to Isabelle McCausland, 23 May 1930 (Elizabeth McCausland Papers, Archives of American Art). See her articles �Capital� Labor in New Bedford I� III�, Springfield Republican, 24, 26 and 28 August 1928, and �Easthampton Makes Denial�, 22 December 1928. Unless otherwise indicated, all articles cited by McCausland are from the Springfield Republican. All the references here are from clippings with no page numbers in the McCausland Papers, but her articles frequently appeared on page 6.'}]",0.6788581
"William Macbeth papers, 1870-1919","'Page 176': 'Correspondence between T. A. Brouwer and the Macbeth Gallery, New York City, Archives of American Art, NMc5, frame 608. Also see Crockery and Glass Journal, LXXIV (December 21, 1911), p. 193.'}, ",0.69988585
"William Macbeth papers, 1870-1919","'Page 309': '3. Correspondence between C. Volkmar and the Macbeth Gallery, New York City, Archives of American Art, NMc11, frames 1194-95.'}, ",0.7033225
"Pewabic Pottery records, 1891-1973","'Page 382': 'A wealth of material has come to light since 1974 on the Pewabic Pottery, not the least of which are the pottery records themselves, which have been microfilmed by the Archives of American Art (Smithsonian Institution). These include�in addition to an unpublished autobiography of Mary Chase Perry Stratton (Pewabic papers 10111020)�correspondence, files on commissions, consignments, and exhibitions; daybooks (16 volumes), order books (4 volumes), ledgers, legal documents, guest books, inquiries, recipes, and tests for clays and glazes; photographs; and information on the Pewabic pottery building. In addition there are records and daybooks of Revelation Kiln, and personal papers of Stratton�s.'}, ",0.7527733
"American Art Research Council records, 1935-1956, bulk 1942-1947","'Page 436': 'Archives of American Art, 249, 309, 345, 382.'}]",0.67146873
"Rosenthal Collection of Drawings by American Artists inventory, ca. 1927-1930","'Page 160': 'Jeffers, Wendy. �Holger Cahill and American Art.� Archives of American Art Journal, vol. 31, no. 4 (1991), pp. 2-11.'}]",0.69892186
"Hans Namuth photographs and papers, 1945-1985","'Page 215': ""23. Hans Namuth, The Wedding of Helen Frankenthaler and Robert Motherwell, from Seventeen Americans, Bfussels World's Fair, 1957/58. Photograph courtesy of Peter Namuth and the Archives of American Art, Smithsonian Institution. � 1991 Hans Namuth Estate Collection, Center for Creative Photography, The University of Arizona.""}, ",0.655692
"Washington Gallery of Modern Art records, 1959-1992","'Page 227': 'Kende Gallery, �Modern Art and Contemporary Manuscript Auction,� ca. 1949, unpaginated, Richard Lippold Papers, Archives of American Art (AAA), Smithsonian Institution.'}, ",0.71194875
"Gerald Monroe research material on the American Artists' Congress, the Artists' Union, and the WPA, ca. 1930-1971","'Page 228': 'Ibid., 122. For a description of the Artists� Union, see David and Cecile Shapiro, Social Realism: Art as a Weapon (New York, 1973), 11-13. Guilbaut, How New York Stole the Idea of Modern Art, 110; Gerald M. Monroe, �The American Artists� Congress and the Invasion of Finland,� Archives of American Art Journal 15, no. 1 (1975): 15-18.'}, ",0.6956659
"Jackson Pollock and Lee Krasner papers, circa 1914-1984, bulk 1942-1984","'Page 257': 'The Rudi Blesh Papers; Betty Freeman Papers; Gladys Kashdin Papers; Richard Lippold Papers; Patricia Passlof Papers; Jackson Pollock Papers; Ad Reinhardt Papers; William Seitz Papers. All in the Archives of American Art (AAA), Smithsonian Institution, Washington, D.C.'}]",0.70657206
"Records of contributors to American Federation of Arts traveling exhibitions, 1956-1966","'Page 39': 'The success of the Archives of American Art journey in October 1961 was of tremendous importance to the future of the company, especially in light of our first year�s financial loss. The only promotion that counts in the travel industry is word-of-mouth recommendation, which creates repeat business. In light of this, I made sure that all travel and accommodation arrangements were double-confirmed so that the tour would go on without a hitch.'}, ",0.65886414
"Whitney Museum of American Art, Juliana Force papers, 1916-1958","'Page 40': 'FIGURE 9 Mary Cassatt, 1914. Archives of American Art, Smithsonian Institution.'}, ",0.6781812
"Records relating to Index of American Design Exhibition, 1936-1937","'Page 71': '�Fashion Notes,� Life, 25 (January 10, 1895): 19; �The Gilder,� �The Winter Exhibition of the National Academy of Design,� clipping, 1906, Winslow Homer Papers, microfilm roll no. 2932, Archives of American Art, Washington, D.C.'}]",0.6603363
"William Lester papers, 1930-1980","'Page 40': ""33. DMN, November 4, 1932. For a general account of Lester's work, see the artist�s papers in the Archives of American Art, Smithsonian Institution, Washington.""}, ",0.7088118
"Alexandre Hogue papers, 1929-1992","'Page 40': '37. This event is chronicled in the Alexandre Hogue papers; Archives of American Art, Smithsonian Institution, Washington. The offending review appeared in DMN, May 29, 1932.'}, ",0.6505833
"Alexandre Hogue papers, 1929-1992","'Page 75': '23. Alexandre Hogue, letter to Robert B. Harshe, May 1, 1935, in Alexandre Hogue Papers, Archives of American Art, Smithsonian Institution, Washington (hereafter cited as AH� AAA).'}, ",0.68094426
"Alexandre Hogue papers, 1929-1992","'Page 115': '18. Alexandre Hogue, letter to Edward B. Rowan, November 7, 1937, in Alexandre Hogue Papers, Archives of American Art, Smithsonian Institution, Washington (hereafter cited as AH� AAA).'}]",0.69783396
"Willard Warren Cummings papers, 1911-1997, bulk 1930-1975","'Page 330': '55. Willard Cummings, oral history interview, March 20, 1973, available online at �Research Collections,� Smithsonian Institution, Archives of American Art, www.aaa.si.edu/collections/ interviews/oral-history-interview-willard-cummings-12296 (accessed June 12, 2012).'}, ",0.684374
"Willard Warren Cummings papers, 1911-1997, bulk 1930-1975","'Page 331': 'American Painters. 61. Willard Cummings, oral history interview, Archives of American Art.'}]",0.69098604
"Panel discussion: ""Glimpses of some early departments of the history of art in the U.S.A."", 1987 Feb. 13","'Page 188': 'HR Archives of American Art'}, ",0.66931415
"Panel discussion: ""Glimpses of some early departments of the history of art in the U.S.A."", 1987 Feb. 13","'Page 191': 'BE Archives of American Art'}, ",0.65534955
"Henry McBride papers, 1887-1962","'Page 34': '\'""^Henry McBride papers, Archives of American Art, Smithsonian Institution, n.d.'}, ",0.69424695
"Henry McBride papers, 1887-1962","'Page 44': ""^Georgia O'Keeffe, Undated letter to Henry McBride, Henry McBride Papers, Archives of American Art.""}, ",0.72566074
"Henry McBride papers, 1887-1962","'Page 44': ""^^Georgia O'Keeffe, Undated letters to Henry McBride, McBride Papers, Archives of American Art.""}]",0.71319413
"Helen Gerardia papers, circa 1945-1988","'Page 89': 'Lucia Joyce with Helen Kieffer, Paris, circa 1921. (Courtesy of the Myron Chester and Muriel Leone [Tyler] Nutting Collection, Archives of American Art, Smithsonian Institution)'}, ",0.65186787
"Myron Chester and Muriel Leone (Tyler) Nutting papers, 1890-1972","'Page 480': '49. Helen Nutting, Paris diary, Myron C. Nutting and Muriel Tyler Nutting Papers, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6747748
"Myron Chester and Muriel Leone (Tyler) Nutting papers, 1890-1972","'Page 481': '29. Myron Nutting, �Paris diary, 1924-25,� Myron C. Nutting and Muriel Tyler Nut� ting Papers, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.73318136
"Alexander Calder letters and photographs, 1927-1960","'Page 494': '85. Alexander Calder, Paris address book, Archives of American Art, Smithsonian In� stitution.'}, ",0.6994363
"Waldo Peirce papers, 1903-1970","'Page 494': '87. �Waldo Peirce to Betty Lockett Spender,� Bangor Daily News, n.d. (1936); Waldo Peirce Papers, Archives of American Art, Smithsonian Institution.'}, ",0.74239105
"Alexander Calder papers, 1926-1967","'Page 526': 'Calder, Alexander. Alexander Calder Papers. Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.79140437
"Myron Chester and Muriel Leone (Tyler) Nutting papers, 1890-1972","'Page 540': 'Nutting, Helen. Paris diary. Myron C. Nutting and Muriel Tyler Nutting Papers. Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6972287
"Myron Chester and Muriel Leone (Tyler) Nutting papers, 1890-1972","'Page 540': 'Nutting, Myron. �Paris diary, 1924-25.� Myron C. Nutting and Murial Tyler Nutting Papers. Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.7140183
"Waldo Peirce papers, 1903-1970","'Page 540': 'Peirce, Waldo. Waldo Peirce Papers. Archives of American Art, Smithsonian Institu� tion, Washington, D.C.'}]",0.7725568
"Philadelphia Sketch Club records, 1860-1949","'Page n270': '1 ^Philadelphia Sketch Club Membership Book, Archives of American Art Microfilm #3666.'}, ",0.6763606
"Philadelphia Sketch Club records, 1860-1949",'Page n344': 'Philadelphia Sketch Club Membership Book. Archives of American Art Microfilm #3666. (PEL).'}],0.6706767
